source_record_code,source_workbook,source_sheet,source_row,source_url,content_hash,raw_json
SRC-LAW-EMERGING-NICHE-IN-D6D17,5-Structured- Law.xlsx,"Emerging, Niche & Interdiscipli",4,,94b6a37cc3bccaf9b701c04cc1a6906312ee1f0a09e778a4d1e6fbabec383580,"{""Career"":""Cultural Rights Researcher"",""Primary Integration Area"":""Law + Sociology"",""Typical Work"":""Indigenous and cultural rights research"",""Future Potential"":""High"",""AI Resistance"":""High"",""Independent Practice Potential"":""Medium"",""Remote/Flexible Possible"":""Yes"",""Regional Relevance"":""Rural/Tribal"",""Suggested Background"":""Law + Social Sciences""}"
SRC-LAW-EMERGING-NICHE-IN-DD7D2,5-Structured- Law.xlsx,"Emerging, Niche & Interdiscipli",6,,3523d46f39f219021132c1fcca0dd29db2586b9afdbeab8a8a5afd9482776784,"{""Career"":""Forest Rights Facilitation Consultant"",""Primary Integration Area"":""Law + Rural Governance"",""Typical Work"":""Forest rights claims and tribal facilitation"",""Future Potential"":""High"",""AI Resistance"":""High"",""Independent Practice Potential"":""Medium"",""Remote/Flexible Possible"":""Partial"",""Regional Relevance"":""Tribal/Rural"",""Suggested Background"":""Law + Social Work""}"
SRC-LAW-EMERGING-NICHE-IN-E2642,5-Structured- Law.xlsx,"Emerging, Niche & Interdiscipli",9,,e09411fc48201e7313ea80dca35fba933ac638c8d5c2e4e13707fb0c4941bddf,"{""Career"":""Smart Contract Documentation Consultant"",""Primary Integration Area"":""Law + Blockchain"",""Typical Work"":""Blockchain agreement interpretation"",""Future Potential"":""High"",""AI Resistance"":""Medium"",""Independent Practice Potential"":""High"",""Remote/Flexible Possible"":""Yes"",""Regional Relevance"":""Global"",""Suggested Background"":""Law + Fintech""}"
SRC-LAW-EMERGING-NICHE-IN-E5910,5-Structured- Law.xlsx,"Emerging, Niche & Interdiscipli",31,,c0bb0e4525ea463bc31f544d672dfc4f5cda38f3a3be127acc7506d87be623ba,"{""Career"":""Temple/Trust Governance Advisor"",""Primary Integration Area"":""Law + Religious Institutions"",""Typical Work"":""Trust governance and compliance"",""Future Potential"":""High"",""AI Resistance"":""High"",""Independent Practice Potential"":""High"",""Remote/Flexible Possible"":""Partial"",""Regional Relevance"":""Religious Institutions"",""Suggested Background"":""Law + Trust Management""}"
SRC-LAW-EMERGING-NICHE-IN-FCB76,5-Structured- Law.xlsx,"Emerging, Niche & Interdiscipli",15,,ae44e5076905521aff32645220e307a35c2f9c5d7b9672455209f6002b2181b3,"{""Career"":""Podcast / YouTube Legal Consultant"",""Primary Integration Area"":""Law + Digital Media"",""Typical Work"":""Advisory for creators and channels"",""Future Potential"":""High"",""AI Resistance"":""Medium"",""Independent Practice Potential"":""High"",""Remote/Flexible Possible"":""Yes"",""Regional Relevance"":""Digital"",""Suggested Background"":""Law + Media""}"
SRC-LAW-EXAMS-REGULATORY-26F9C,5-Structured- Law.xlsx,Exams Regulatory,7,,e18e0cb19b40c36e2130e4c0791b4778095604bb6e8b10f5ced23ae0ff25c2ee,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""MH-CET Law"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After 12th / graduation"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Admission to 5-year and 3-year law courses in Maharashtra"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""As notified by CET Cell Maharashtra"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""5-year/3-year LLB"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""State Common Entrance Test Cell, Maharashtra"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Class 11/12 or graduation final year"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Admission route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://cetcell.mahacet.org/""}"
SRC-LAW-EXAMS-REGULATORY-41D42,5-Structured- Law.xlsx,Exams Regulatory,6,,50eb14587dbfad5d043e0ae902051f72c2c01406bcbfeffcf1024cecedc8822b,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""AILET"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After 12th / after LLB"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Admission to NLU Delhi UG/PG law programmes"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""As notified by NLU Delhi"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Integrated LLB, LLM"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""National Law University Delhi"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Class 11/12 or final LLB"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Admission route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://nationallawuniversitydelhi.in/""}"
SRC-LAW-EXAMS-REGULATORY-60098,5-Structured- Law.xlsx,Exams Regulatory,10,,663237e049d95ab297759121c1eed9af41070debc72b1e0d39e7a208b01928c3,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""UGC NET Law"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After LLM"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Eligibility for assistant professor/JRF pathway"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""Master's degree as per UGC rules"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Academia, research, PhD"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""UGC/NTA"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""During LLM"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Academic eligibility, not practice license"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://ugcnet.nta.ac.in/""}"
SRC-LAW-EXAMS-REGULATORY-77807,5-Structured- Law.xlsx,Exams Regulatory,12,,9b9c03380a1dfd4df8a713a7a841cd22ad34cd5e7fe5ded766d21ceafb7f2f96,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""IBBI Limited Insolvency Examination / PGIP"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After eligible professional qualification or PGIP route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Insolvency Professional registration route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""Eligibility as per IBBI/IP regulations/PGIP route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Insolvency Professional"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""IBBI / IICA for PGIP"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""After professional experience or PGIP admission"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""IBBI registration as IP"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://ibbi.gov.in/insolvency-professional""}"
SRC-LAW-EXAMS-REGULATORY-92986,5-Structured- Law.xlsx,Exams Regulatory,4,,d23474f4b376dc267c08db58e83d378ebe2d7948b2065e620d5e6cf44b62f2bb,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""CLAT PG"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After LLB"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Admission to LLM programmes at participating NLUs"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""LLB/equivalent; official site lists minimum marks and no upper age limit"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""LLM, academia, research, specialization"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""Consortium of NLUs"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Final year LLB"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Admission route, not practice license"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://consortiumofnlus.ac.in/clat-2026/pg-eligibility.html""}"
SRC-LAW-EXAMS-REGULATORY-ADDFF,5-Structured- Law.xlsx,Exams Regulatory,2,,aaf343d20d668914c0de27a9ef269e2a2bc63b6a88057e1aecd679fdc9cfd388,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""Exam / Route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""Level"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Purpose"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""Eligibility Snapshot"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Relevant Careers"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""Regulatory / Conducting Body"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Preparation Starts Best From"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""License / Outcome"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""Source URL""}"
SRC-LAW-EXAMS-REGULATORY-B629A,5-Structured- Law.xlsx,Exams Regulatory,8,,2190d8001223482219eaa4e5e98e9be0696dce051b499dd05f68ff9547617a4e,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""CUET Law / University Law Entrances"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After 12th/graduation"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Admission to law or allied programmes in participating universities"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""As notified by NTA/universities"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""BA LLB/LLB/legal studies programmes"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""NTA/universities"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Class 12/graduation"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Admission route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://nta.ac.in/""}"
SRC-LAW-EXAMS-REGULATORY-CEEFF,5-Structured- Law.xlsx,Exams Regulatory,3,,62221b882794bc4c62522f00bb4b1b00dbe329235b3bec7494b48d19f49d5337,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""CLAT UG"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After 12th"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Admission to 5-year UG law programmes at participating NLUs"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""10+2 or equivalent; official site lists minimum marks and no upper age limit"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Integrated LLB, law careers, legal policy"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""Consortium of NLUs"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Class 11 or early Class 12"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Admission route, not practice license"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://consortiumofnlus.ac.in/clat-2026/ug-eligibility.html""}"
SRC-LAW-EXAMS-REGULATORY-E18BA,5-Structured- Law.xlsx,Exams Regulatory,11,,074d0ebb7a5e6d95f6b5e6e8f6bd401b440feb3ac81b063e652341797ff509d5,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""CSEET / CS Executive / CS Professional"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After 12th / graduation"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Company Secretary qualification"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""After 10+2 route or direct entry route as prescribed"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""CS, governance, compliance, NCLT support"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""ICSI"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Class 12 or graduation"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""ICSI membership/practice route"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://www.icsi.edu/WebModules/AboutUs/Courses/CS_Course_01042014.htm""}"
SRC-LAW-EXAMS-REGULATORY-E3C00,5-Structured- Law.xlsx,Exams Regulatory,5,,e0ecdd01eccec8da7cd2eeb42f2fbdfab6e87c965e32420df9c0becc99020ec6,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""AIBE"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After LLB / final-stage as per current rules"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Certificate of Practice for advocates in India"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""Law graduate/enrolled/final semester conditions as notified"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Advocate, litigation, court practice"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""Bar Council of India"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Final year LLB / post-enrolment"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Certificate of Practice for court practice"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://www.allindiabarexamination.com/""}"
SRC-LAW-EXAMS-REGULATORY-E72AB,5-Structured- Law.xlsx,Exams Regulatory,9,,53a3e9d7428ead2073f4cdfe602a87f049415aec84e05042946ee0e2c2c2c8d9,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""State Judicial Service Exams"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After LLB"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Recruitment to subordinate judiciary"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""LLB; state-specific age/experience/language rules"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Civil Judge/Judicial Magistrate"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""State High Courts/PSC"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""During LLB final years or after LLB"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Judicial appointment"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""Official state High Court/PSC portals""}"
SRC-LAW-EXAMS-REGULATORY-F0AC7,5-Structured- Law.xlsx,Exams Regulatory,14,,b8cc8b2635d2ce998bbd044908c7739c3b9db77dfce14d9356e3be95dad85638,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""Cyber / Digital Forensics Certifications"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""After 12th/graduation"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Cyber law and digital evidence skill layer"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""Varies by certifying body"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Cyber law, digital evidence, incident response"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""CERT-In ecosystem/private certifying bodies"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""Any stage with IT interest"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Skill certification, not legal practice license"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://www.cert-in.org.in/""}"
SRC-LAW-EXAMS-REGULATORY-F4E79,5-Structured- Law.xlsx,Exams Regulatory,13,,5f4f1c242140a7c57c66a4302386b30a61cfdd1349832002bf260c80c5c28f51,"{""Indian Entrance, Professional, Regulatory and Certification Ecosystem"":""NISM-Series-XV Research Analyst"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem2"":""Graduate/professional"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem3"":""Knowledge benchmark for SEBI research analyst roles"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem4"":""As per NISM/SEBI norms; certificate validity as notified"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem5"":""Securities research, investment compliance, legal-finance roles"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem6"":""NISM/SEBI"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem7"":""During graduation or after"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem8"":""Certification, supports regulated role"",""Indian Entrance, Professional, Regulatory and Certification Ecosystem9"":""https://www.nism.ac.in/research-analyst-certification-examination/""}"
SRC-LAW-FLEXIBLE-LEGAL-LI-0F107,5-Structured- Law.xlsx,Flexible Legal Livelihoods,4,,dab69fc32403d5e2ca394ee395db86966a0c1b36b611c54371ab1b94302bec40,"{""Career"":""RTI Consultant"",""Nature of Work"":""RTI filing and advisory"",""Remote Viability"":""Medium"",""Freelance Potential"":""High"",""Flexible Hours"":""Yes"",""Career Break Friendly"":""Yes"",""Income Potential"":""Medium"",""Bar Council Enrollment Required"":""No"",""AI Collaboration Level"":""Low"",""Home Office Possible"":""Yes""}"
SRC-LAW-FLEXIBLE-LEGAL-LI-6B85F,5-Structured- Law.xlsx,Flexible Legal Livelihoods,2,,975f207bddb66a82e31c2122c0a86144e9bed2c3e86e7e9d85dbc20c943bd06b,"{""Career"":""Legal Drafting Consultant"",""Nature of Work"":""Contracts, notices, agreements drafting"",""Remote Viability"":""High"",""Freelance Potential"":""High"",""Flexible Hours"":""Yes"",""Career Break Friendly"":""Yes"",""Income Potential"":""Medium to High"",""Bar Council Enrollment Required"":""Sometimes"",""AI Collaboration Level"":""High"",""Home Office Possible"":""Yes""}"
SRC-LAW-FLEXIBLE-LEGAL-LI-98C5D,5-Structured- Law.xlsx,Flexible Legal Livelihoods,3,,7225b334762d46661a9a97aa2904cfce9887b9b69c297f6ee13b7d7979049af1,"{""Career"":""Legal Translator"",""Nature of Work"":""Translation of legal documents"",""Remote Viability"":""High"",""Freelance Potential"":""High"",""Flexible Hours"":""Yes"",""Career Break Friendly"":""Yes"",""Income Potential"":""Medium"",""Bar Council Enrollment Required"":""No"",""AI Collaboration Level"":""Medium"",""Home Office Possible"":""Yes""}"
SRC-LAW-FLEXIBLE-LEGAL-LI-AADB2,5-Structured- Law.xlsx,Flexible Legal Livelihoods,7,,a2ef5871c0f0fa6b8917e94b301a0762edc74cf6d43046fcb4e5c2f0fc30f281,"{""Career"":""Virtual Legal Assistant"",""Nature of Work"":""Remote legal process support"",""Remote Viability"":""High"",""Freelance Potential"":""High"",""Flexible Hours"":""Yes"",""Career Break Friendly"":""Yes"",""Income Potential"":""Medium"",""Bar Council Enrollment Required"":""No"",""AI Collaboration Level"":""High"",""Home Office Possible"":""Yes""}"
SRC-LAW-FLEXIBLE-LEGAL-LI-D3FD4,5-Structured- Law.xlsx,Flexible Legal Livelihoods,6,,b7aef5476f524dd46d2476d6c3fdad9d0af357e9584c22d6b2d5765a85736954,"{""Career"":""Online Legal Tutor"",""Nature of Work"":""Teaching CLAT/Judiciary/Law subjects"",""Remote Viability"":""High"",""Freelance Potential"":""High"",""Flexible Hours"":""Yes"",""Career Break Friendly"":""Yes"",""Income Potential"":""Medium to High"",""Bar Council Enrollment Required"":""No"",""AI Collaboration Level"":""High"",""Home Office Possible"":""Yes""}"
SRC-LAW-FLEXIBLE-LEGAL-LI-D5EBF,5-Structured- Law.xlsx,Flexible Legal Livelihoods,5,,7a18bfaae4d603fff5dffb73c8e786ff957ed27b815dfe27c8f030662f18cfad,"{""Career"":""POSH Awareness Trainer"",""Nature of Work"":""Training organizations on POSH compliance"",""Remote Viability"":""Medium"",""Freelance Potential"":""Medium"",""Flexible Hours"":""Yes"",""Career Break Friendly"":""Yes"",""Income Potential"":""High"",""Bar Council Enrollment Required"":""No"",""AI Collaboration Level"":""Medium"",""Home Office Possible"":""Yes""}"
SRC-LAW-FUTURE-AI-LAYER-1-37B2C,5-Structured- Law.xlsx,Future AI Layer,11,,ce461c16588de4932b92d08c83aba7e4f482b48b8bfccbc23357c264b73f1836,"{""AI-Driven and Futuristic Law Career Layer"":""Digital Public Infrastructure Governance"",""AI-Driven and Futuristic Law Career Layer2"":""Law for DPI platforms, consent layers and public digital systems"",""AI-Driven and Futuristic Law Career Layer3"":""Policy, privacy, technology, public law"",""AI-Driven and Futuristic Law Career Layer4"":""DPI interest tags, privacy and platform governance skills"",""AI-Driven and Futuristic Law Career Layer5"":""India-specific global leadership opportunity"",""AI-Driven and Futuristic Law Career Layer6"":""Public law + privacy + product thinking"",""AI-Driven and Futuristic Law Career Layer7"":""Now-2035""}"
SRC-LAW-FUTURE-AI-LAYER-1-71BE6,5-Structured- Law.xlsx,Future AI Layer,10,,c11a4eb690553332956ba8520541b956ed69ab92ade7b5780d585f7e0b969173,"{""AI-Driven and Futuristic Law Career Layer"":""Smart Contracts and Tokenized Assets"",""AI-Driven and Futuristic Law Career Layer2"":""Legal architecture for code-based transactions and digital assets"",""AI-Driven and Futuristic Law Career Layer3"":""Blockchain, fintech, securities, international trade"",""AI-Driven and Futuristic Law Career Layer4"":""Code-literacy flag, blockchain compliance tags"",""AI-Driven and Futuristic Law Career Layer5"":""New markets; regulatory uncertainty"",""AI-Driven and Futuristic Law Career Layer6"":""Contracts + coding literacy + financial regulation"",""AI-Driven and Futuristic Law Career Layer7"":""2026-2035""}"
SRC-LAW-FUTURE-AI-LAYER-1-932E3,5-Structured- Law.xlsx,Future AI Layer,12,,b050bca14c967752061aba9bdf2fac6bdd7f3eaab13ac9851f6f3525ecda3a81,"{""AI-Driven and Futuristic Law Career Layer"":""Space, Drone and Autonomous Systems Law"",""AI-Driven and Futuristic Law Career Layer2"":""Commercial space, drones, autonomous mobility and liability"",""AI-Driven and Futuristic Law Career Layer3"":""Space, aviation, defence, insurance, AI law"",""AI-Driven and Futuristic Law Career Layer4"":""Future-sector tags, science literacy, regulation mapping"",""AI-Driven and Futuristic Law Career Layer5"":""High future growth, niche early mover advantage"",""AI-Driven and Futuristic Law Career Layer6"":""International law + tech + liability + contracts"",""AI-Driven and Futuristic Law Career Layer7"":""2026-2040""}"
SRC-LAW-FUTURE-AI-LAYER-2-BBFFB,5-Structured- Law.xlsx,Future AI Layer,2,,c9c7c0b386f4596772e9fcdfac130326e87c138759acdc87016992dd340952c9,"{""AI-Driven and Futuristic Law Career Layer"":""Future Layer"",""AI-Driven and Futuristic Law Career Layer2"":""Description"",""AI-Driven and Futuristic Law Career Layer3"":""Affected Career Clusters"",""AI-Driven and Futuristic Law Career Layer4"":""System Capability Needed"",""AI-Driven and Futuristic Law Career Layer5"":""Risk / Opportunity"",""AI-Driven and Futuristic Law Career Layer6"":""Recommended Skill Stack"",""AI-Driven and Futuristic Law Career Layer7"":""Time Horizon""}"
SRC-LAW-FUTURE-AI-LAYER-3-12F77,5-Structured- Law.xlsx,Future AI Layer,3,,f103073c562dfb5ae28dfa84f9aa9194f451f5077cd57d9d153489d659a6c4c7,"{""AI-Driven and Futuristic Law Career Layer"":""Generative AI in Legal Research"",""AI-Driven and Futuristic Law Career Layer2"":""AI-assisted research, summarization, drafting and precedent retrieval"",""AI-Driven and Futuristic Law Career Layer3"":""Litigation, corporate, academia, legal ops"",""AI-Driven and Futuristic Law Career Layer4"":""AI tool profile, prompt/evaluation portfolio, confidentiality controls"",""AI-Driven and Futuristic Law Career Layer5"":""Efficiency gain; hallucination and confidentiality risk"",""AI-Driven and Futuristic Law Career Layer6"":""Legal reasoning + AI verification + citation discipline"",""AI-Driven and Futuristic Law Career Layer7"":""Now-2030""}"
SRC-LAW-FUTURE-AI-LAYER-4-7A247,5-Structured- Law.xlsx,Future AI Layer,4,,92510901a64d4bea66426eeffbea4f0d4469f3630fb36e209c5453d18759f6fc,"{""AI-Driven and Futuristic Law Career Layer"":""Contract Automation & CLM"",""AI-Driven and Futuristic Law Career Layer2"":""Automated drafting, clause libraries, approvals, risk scoring"",""AI-Driven and Futuristic Law Career Layer3"":""Corporate, in-house, legal ops, LPO"",""AI-Driven and Futuristic Law Career Layer4"":""Contract metadata schema, clause skills, CLM tool mapping"",""AI-Driven and Futuristic Law Career Layer5"":""Routine drafting commoditized; contract strategy grows"",""AI-Driven and Futuristic Law Career Layer6"":""Contracts + process design + metadata + negotiation"",""AI-Driven and Futuristic Law Career Layer7"":""Now-2030""}"
SRC-LAW-FUTURE-AI-LAYER-5-5B701,5-Structured- Law.xlsx,Future AI Layer,5,,e16e6f4c894a97e3d092e8521425f0b7a312ae41279090271c93fb18daa139ab,"{""AI-Driven and Futuristic Law Career Layer"":""AI Governance & Algorithmic Accountability"",""AI-Driven and Futuristic Law Career Layer2"":""Rules, audits and risk frameworks for AI systems"",""AI-Driven and Futuristic Law Career Layer3"":""Tech law, policy, privacy, corporate compliance"",""AI-Driven and Futuristic Law Career Layer4"":""AI governance tags, model risk taxonomy, policy portfolio"",""AI-Driven and Futuristic Law Career Layer5"":""New high-value legal-policy roles"",""AI-Driven and Futuristic Law Career Layer6"":""AI basics + ethics + privacy + regulatory writing"",""AI-Driven and Futuristic Law Career Layer7"":""2026-2035""}"
SRC-LAW-FUTURE-AI-LAYER-6-1471C,5-Structured- Law.xlsx,Future AI Layer,6,,dbfbaffbea1f66a3805a2e5a861958032a3bf46ec130d714921f8131d6ecab4e,"{""AI-Driven and Futuristic Law Career Layer"":""Digital Evidence & Deepfake Forensics"",""AI-Driven and Futuristic Law Career Layer2"":""Evidence authenticity, chain of custody, synthetic media disputes"",""AI-Driven and Futuristic Law Career Layer3"":""Criminal law, cyber law, white collar, forensics"",""AI-Driven and Futuristic Law Career Layer4"":""Digital evidence skills and lab/forensics credential fields"",""AI-Driven and Futuristic Law Career Layer5"":""Demand rises due to synthetic media"",""AI-Driven and Futuristic Law Career Layer6"":""Evidence law + cyber forensics + expert communication"",""AI-Driven and Futuristic Law Career Layer7"":""Now-2035""}"
SRC-LAW-FUTURE-AI-LAYER-7-E36FF,5-Structured- Law.xlsx,Future AI Layer,7,,6e75cb2ced9f74d8af4a34a056e7716283f76d0ff4c23c0d78162b42ace8bc5f,"{""AI-Driven and Futuristic Law Career Layer"":""Online Dispute Resolution"",""AI-Driven and Futuristic Law Career Layer2"":""Platform-based settlement, mediation and small-claim dispute resolution"",""AI-Driven and Futuristic Law Career Layer3"":""ADR, consumer, e-commerce, fintech"",""AI-Driven and Futuristic Law Career Layer4"":""ODR readiness, mediator empanelment, platform skills"",""AI-Driven and Futuristic Law Career Layer5"":""Scales access to justice; due process questions"",""AI-Driven and Futuristic Law Career Layer6"":""Mediation + platform ops + data protection"",""AI-Driven and Futuristic Law Career Layer7"":""Now-2030""}"
SRC-LAW-FUTURE-AI-LAYER-8-6972F,5-Structured- Law.xlsx,Future AI Layer,8,,60714302b142dca069cb2730aa9658b764a910967c1c4ba4d86783f24d29cb39,"{""AI-Driven and Futuristic Law Career Layer"":""RegTech & Compliance Automation"",""AI-Driven and Futuristic Law Career Layer2"":""Automated regulatory monitoring, reporting and alerts"",""AI-Driven and Futuristic Law Career Layer3"":""Compliance, finance, corporate governance, sectoral law"",""AI-Driven and Futuristic Law Career Layer4"":""Regulatory taxonomy, compliance calendar, audit logs"",""AI-Driven and Futuristic Law Career Layer5"":""Compliance roles become analytics-driven"",""AI-Driven and Futuristic Law Career Layer6"":""Regulation + dashboards + risk scoring"",""AI-Driven and Futuristic Law Career Layer7"":""Now-2030""}"
SRC-LAW-FUTURE-AI-LAYER-9-03F97,5-Structured- Law.xlsx,Future AI Layer,9,,2db07f156f1fd55866862916569cc8232e9de1398e9e9fd85671530e46196122,"{""AI-Driven and Futuristic Law Career Layer"":""Legal Data & Predictive Analytics"",""AI-Driven and Futuristic Law Career Layer2"":""Data-driven litigation risk, contract risk and spend analytics"",""AI-Driven and Futuristic Law Career Layer3"":""Legal ops, litigation finance, corporate"",""AI-Driven and Futuristic Law Career Layer4"":""Data skill tags, dashboard portfolio, analytics projects"",""AI-Driven and Futuristic Law Career Layer5"":""Better decision-making; bias and overreliance risk"",""AI-Driven and Futuristic Law Career Layer6"":""Excel/SQL/BI + legal taxonomy + statistics"",""AI-Driven and Futuristic Law Career Layer7"":""Now-2035""}"
